,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
1603,SUNDRMBRAK,EQ,535.0,538.7,523.6,525.8,523.6,537.6,1001,530096.15,08-MAY-2018,93,INE073D01013
1604,SUNDRMFAST,EQ,597.0,605.5,594.25,597.75,597.0,594.8,120369,72272782.7,08-MAY-2018,2553,INE387A01021
1605,SUNFLAG,EQ,85.3,86.6,83.1,83.65,83.3,85.25,236492,20093790.9,08-MAY-2018,2544,INE947A01014
1606,SUNILHITEC,EQ,4.75,5.25,4.45,5.1,5.1,5.5,20672649,98901419.4,08-MAY-2018,11935,INE305H01028
1607,SUNPHARMA,EQ,514.0,519.25,508.6,511.45,510.4,513.7,2519096,1291800650.2,08-MAY-2018,55797,INE044A01036
1608,SUNTECK,EQ,425.3,440.0,424.85,431.6,432.0,424.95,141464,60917826.4,08-MAY-2018,6494,INE805D01034
1609,SUNTV,EQ,887.0,887.0,867.55,874.15,875.0,883.15,664193,581435024.3,08-MAY-2018,12710,INE424H01027
1610,SUPERHOUSE,EQ,138.9,142.0,137.3,138.0,137.3,138.85,5048,702283.4,08-MAY-2018,125,INE712B01010
1611,SUPERSPIN,BE,14.1,14.1,13.25,13.25,13.4,13.9,8915,120006.05,08-MAY-2018,44,INE662A01027
1612,SUPPETRO,EQ,327.7,327.7,313.1,314.9,316.95,324.45,7958,2541759.15,08-MAY-2018,638,INE663A01017
1613,SUPRAJIT,EQ,290.0,290.0,280.05,281.35,281.3,287.85,6555,1857187.1,08-MAY-2018,335,INE399C01030
1614,SUPREMEIND,EQ,1352.45,1380.0,1345.0,1374.9,1367.0,1352.45,55980,76839763.1,08-MAY-2018,5854,INE195A01028
1615,SUPREMEINF,EQ,45.45,47.2,45.0,45.0,45.0,46.0,16434,746980.35,08-MAY-2018,104,INE550H01011
1616,SUPREMETEX,BE,1.05,1.1,1.0,1.0,1.0,1.05,38514,39111.25,08-MAY-2018,41,INE651G01027
1617,SURANAIND,BE,1.8,1.85,1.8,1.85,1.85,1.8,1894,3499.2,08-MAY-2018,4,INE659D01019
1618,SURANASOL,EQ,12.0,12.1,12.0,12.0,12.0,12.15,8240,99130.6,08-MAY-2018,49,INE272L01022
1619,SURANAT&P,EQ,4.7,4.95,4.65,4.75,4.8,4.75,35191,166414.9,08-MAY-2018,40,INE130B01031
1620,SUREVIN,SM,81.0,82.35,81.0,82.35,82.35,82.35,6000,490050.0,08-MAY-2018,2,INE082W01014
1621,SURYALAXMI,EQ,63.75,63.75,60.55,62.1,61.55,62.4,14358,877834.15,08-MAY-2018,89,INE713B01026
1622,SURYAROSNI,EQ,420.45,429.8,417.0,422.55,423.55,421.1,114973,48762584.85,08-MAY-2018,2492,INE335A01012
1623,SUTLEJTEX,EQ,70.4,72.25,68.6,70.05,70.35,70.1,45595,3189850.05,08-MAY-2018,508,INE645H01027
1624,SUVEN,EQ,191.05,191.6,183.1,184.45,184.7,189.75,213530,39943458.7,08-MAY-2018,2769,INE495B01038
1625,SUZLON,EQ,10.6,10.65,10.0,10.15,10.25,10.55,28488442,291656761.25,08-MAY-2018,14449,INE040H01021
1626,SWANENERGY,EQ,174.95,177.55,170.1,172.55,171.1,175.8,216359,37768026.3,08-MAY-2018,2801,INE665A01038
1627,SWARAJENG,EQ,2080.1,2114.2,2074.0,2083.45,2074.0,2090.85,2299,4804473.75,08-MAY-2018,212,INE277A01016
1628,SWELECTES,EQ,380.1,386.5,380.0,383.65,383.7,383.05,10315,3949144.05,08-MAY-2018,258,INE409B01013
1629,SYMPHONY,EQ,1800.0,1811.05,1781.5,1803.05,1800.0,1799.4,9676,17431708.15,08-MAY-2018,1606,INE225D01027
1630,SYNCOM,EQ,5.0,5.0,4.75,4.8,4.75,4.8,53046,255455.1,08-MAY-2018,72,INE602K01014
1631,SYNDIBANK,EQ,53.55,54.6,52.6,53.4,53.35,53.2,3654012,195274844.9,08-MAY-2018,9546,INE667A01018
1632,SYNGENE,EQ,640.3,640.3,616.2,619.95,618.0,640.25,44979,28233488.75,08-MAY-2018,4054,INE398R01022
1633,TAINWALCHM,BE,132.0,134.75,132.0,134.75,134.75,128.35,10097,1352083.9,08-MAY-2018,98,INE123C01018
1634,TAJGVK,EQ,239.95,240.6,230.0,232.05,233.9,238.2,175737,41406092.45,08-MAY-2018,4201,INE586B01026
1635,TAKE,EQ,217.55,222.3,216.3,217.9,217.6,217.4,173296,38099343.0,08-MAY-2018,4288,INE142I01023
1636,TALBROAUTO,EQ,316.0,319.55,311.35,313.1,312.6,315.3,9220,2897036.65,08-MAY-2018,258,INE187D01011
1637,TALWALKARS,EQ,67.5,68.05,61.65,61.65,61.65,64.85,622733,40994564.3,08-MAY-2018,6071,INE502K01016
1638,TANLA,BE,34.6,35.5,34.2,34.8,34.75,35.25,84753,2948021.7,08-MAY-2018,249,INE483C01032
1639,TANTIACONS,BE,12.5,12.5,11.75,12.0,12.0,12.1,540,6546.55,08-MAY-2018,10,INE388G01018
1640,TARACHAND,SM,49.0,49.0,47.1,48.4,48.4,49.25,56000,2713800.0,08-MAY-2018,12,INE555Z01012
1641,TARAJEWELS,EQ,10.35,10.35,10.3,10.35,10.35,9.45,62806,649851.4,08-MAY-2018,161,INE799L01016
1642,TARAPUR,EQ,5.4,5.5,5.4,5.4,5.4,5.4,565,3052.25,08-MAY-2018,8,INE747K01017
1643,TARMAT,EQ,56.0,56.7,55.1,56.55,56.7,55.65,14009,788180.55,08-MAY-2018,160,INE924H01018
1644,TASTYBITE,EQ,8480.05,8700.0,8465.05,8498.7,8490.0,8488.95,262,2250784.9,08-MAY-2018,115,INE488B01017
1645,TATACHEM,EQ,761.0,772.0,759.2,766.3,766.0,758.45,1111872,851771057.7,08-MAY-2018,37715,INE092A01019
1646,TATACOFFEE,EQ,127.95,128.0,123.25,123.95,123.7,133.3,1573599,196862863.2,08-MAY-2018,12497,INE493A01027
1647,TATACOMM,EQ,612.35,620.9,608.1,617.15,613.55,611.55,748176,461973371.15,08-MAY-2018,13490,INE151A01013
1648,TATAELXSI,EQ,1144.0,1184.0,1140.0,1179.1,1177.5,1140.8,840152,984662103.8,08-MAY-2018,26791,INE670A01012
1649,TATAGLOBAL,EQ,296.0,296.2,287.25,289.7,289.5,294.2,1720983,499886946.05,08-MAY-2018,19458,INE192A01025
1650,TATAINVEST,EQ,856.0,863.0,850.05,857.45,858.0,853.55,21358,18290428.7,08-MAY-2018,1243,INE672A01018
1651,TATAMETALI,EQ,831.2,842.0,823.05,839.4,838.8,836.6,80677,67391492.95,08-MAY-2018,4141,INE056C01010
1652,TATAMOTORS,EQ,336.3,336.6,330.25,332.15,331.25,335.15,8114997,2695475429.4,08-MAY-2018,156582,INE155A01022
1653,TATAMTRDVR,EQ,188.8,191.4,186.35,190.05,187.8,188.45,4249633,804116879.55,08-MAY-2018,16629,IN9155A01020
1654,TATAPOWER,EQ,85.2,86.2,82.7,84.25,83.95,85.1,6183895,522034183.25,08-MAY-2018,12820,INE245A01021
1655,TATASPONGE,EQ,1120.0,1127.5,1101.0,1114.25,1114.0,1121.0,156042,174028451.4,08-MAY-2018,8493,INE674A01014
1656,TATASTEEL,E1,159.25,165.0,155.0,159.5,159.0,158.65,144891,23163679.9,08-MAY-2018,933,IN9081A01010
1657,TATASTEEL,EQ,600.0,604.2,590.5,596.35,593.45,596.45,4125958,2463094785.45,08-MAY-2018,55540,INE081A01012
1658,TBZ,EQ,111.0,115.25,106.1,107.4,107.85,104.25,1161052,128113073.45,08-MAY-2018,12709,INE760L01018
1659,TCFSL,N9,1590.0,1620.0,1527.0,1545.0,1545.0,1520.0,23,36072.0,08-MAY-2018,4,INE306N07BN4
1660,TCI,EQ,280.0,281.9,277.5,277.95,277.65,279.2,11401,3196436.2,08-MAY-2018,431,INE688A01022
1661,TCIDEVELOP,EQ,540.0,550.0,535.0,540.05,540.05,529.3,450,245807.35,08-MAY-2018,15,INE662L01016
1662,TCIEXP,EQ,537.5,537.5,523.1,528.3,530.0,529.95,31200,16513092.25,08-MAY-2018,1489,INE586V01016
1663,TCIFINANCE,EQ,28.8,28.8,27.8,28.05,28.1,28.7,71733,2026540.8,08-MAY-2018,450,INE911B01018
1664,TCPLPACK,EQ,569.45,569.45,545.0,553.9,560.0,554.2,4753,2636107.05,08-MAY-2018,68,INE822C01015
1665,TCS,EQ,3434.7,3486.5,3396.7,3441.2,3440.2,3420.95,1496410,5159322100.45,08-MAY-2018,75803,INE467B01029
1666,TDPOWERSYS,EQ,199.0,203.0,197.9,199.85,199.05,198.1,18636,3721119.95,08-MAY-2018,265,INE419M01019
1667,TEAMLEASE,EQ,2928.0,3030.0,2883.05,2949.25,2915.1,2927.75,35880,106788589.9,08-MAY-2018,8153,INE985S01024
1668,TECHIN,BE,7.3,7.5,7.3,7.5,7.5,7.6,1052,7737.6,08-MAY-2018,2,INE778A01021
1669,TECHM,EQ,663.0,666.4,651.05,653.35,652.1,657.4,1771130,1164835671.65,08-MAY-2018,33846,INE669C01036
1670,TECHNO,EQ,333.2,344.85,302.15,341.2,332.9,333.2,252590,82841957.4,08-MAY-2018,6615,INE286K01024
1671,TECHNOFAB,EQ,221.65,226.9,218.15,218.35,218.8,219.4,1250,274245.75,08-MAY-2018,55,INE509K01011
1672,TEJASNET,EQ,325.1,328.75,321.3,323.75,324.0,326.2,33161,10763623.95,08-MAY-2018,1258,INE010J01012
1673,TERASOFT,BE,46.0,47.55,45.0,46.4,46.4,46.5,2949,136535.0,08-MAY-2018,47,INE482B01010
1674,TEXINFRA,EQ,72.2,73.4,71.75,72.55,72.5,72.5,45184,3272880.15,08-MAY-2018,255,INE435C01024
1675,TEXMOPIPES,EQ,21.05,21.55,20.8,21.25,21.5,21.0,28878,613837.2,08-MAY-2018,103,INE141K01013
1676,TEXRAIL,EQ,82.7,83.3,82.05,82.15,82.05,82.55,49017,4047980.8,08-MAY-2018,803,INE621L01012
1677,TFCILTD,EQ,156.45,156.8,154.2,155.6,155.6,156.45,173559,26986803.5,08-MAY-2018,841,INE305A01015
1678,TFL,EQ,5.6,5.6,5.1,5.1,5.1,5.35,93825,501768.0,08-MAY-2018,85,INE804H01012
1679,TGBHOTELS,EQ,36.5,36.5,36.0,36.0,36.0,35.9,68745,2477046.65,08-MAY-2018,144,INE797H01018
1680,THANGAMAYL,EQ,580.0,584.0,561.0,567.2,564.5,558.8,11804,6733746.25,08-MAY-2018,741,INE085J01014
1681,THEMISMED,EQ,521.0,554.95,513.0,515.35,513.25,520.0,482,251096.05,08-MAY-2018,43,INE083B01016
1682,THERMAX,EQ,1124.6,1153.05,1124.1,1142.5,1140.95,1120.0,21033,23921554.95,08-MAY-2018,2769,INE152A01029
1683,THIRUSUGAR,EQ,31.45,31.5,29.9,30.3,30.3,31.05,2702,82846.75,08-MAY-2018,73,INE409A01015
1684,THOMASCOOK,EQ,282.2,283.75,279.25,281.1,280.0,281.95,555545,156441529.8,08-MAY-2018,7653,INE332A01027
1685,THYROCARE,EQ,655.0,655.0,639.0,642.25,643.4,647.0,22597,14580084.9,08-MAY-2018,986,INE594H01019
1686,TI,EQ,22.2,22.75,21.25,21.85,22.0,22.2,59311,1294735.3,08-MAY-2018,229,INE133E01013
1687,TIDEWATER,EQ,6269.95,6310.0,6196.0,6209.4,6202.1,6192.75,659,4115396.65,08-MAY-2018,227,INE484C01022
1688,TIFIN,EQ,716.45,749.0,711.6,732.5,742.25,718.35,12895,9350345.45,08-MAY-2018,553,INE149A01033
1689,TIIL,EQ,526.25,531.0,526.0,528.1,527.0,525.65,3303,1745147.65,08-MAY-2018,98,INE545H01011
1690,TIINDIA,EQ,229.55,229.55,223.0,224.85,224.2,230.35,35692,8050835.65,08-MAY-2018,722,INE974X01010
1691,TIJARIA,BE,9.45,9.9,9.1,9.6,9.15,9.55,805,7728.75,08-MAY-2018,11,INE440L01017
1692,TIL,EQ,510.0,526.8,505.1,507.95,505.15,517.4,3601,1857193.2,08-MAY-2018,217,INE806C01018
1693,TIMESGTY,EQ,45.75,47.1,45.2,45.45,45.4,47.35,2108,96384.65,08-MAY-2018,20,INE289C01025
1694,TIMETECHNO,EQ,153.05,157.7,152.7,154.45,154.5,152.7,68914,10655769.55,08-MAY-2018,1313,INE508G01029
1695,TIMKEN,EQ,689.65,693.0,682.05,688.7,688.25,687.6,4605,3165721.6,08-MAY-2018,328,INE325A01013
1696,TINPLATE,EQ,222.4,226.45,220.1,222.55,222.0,222.2,681765,152350417.85,08-MAY-2018,9840,INE422C01014
1697,TIPSINDLTD,EQ,117.0,125.0,114.0,123.35,123.9,116.1,20087,2402387.55,08-MAY-2018,228,INE716B01011
1698,TIRUMALCHM,EQ,2002.5,2029.65,1950.0,1956.55,1956.6,2012.0,69784,138033855.75,08-MAY-2018,6266,INE338A01016
1699,TIRUPATIFL,SM,51.3,52.5,50.05,52.3,52.3,50.2,28000,1439600.0,08-MAY-2018,6,INE319Y01016
1700,TITAN,EQ,978.95,978.95,963.0,968.1,974.8,968.95,1979745,1920451895.9,08-MAY-2018,57389,INE280A01028
1701,TMRVL,EQ,93.15,96.45,91.5,92.05,91.7,94.7,23854,2224283.75,08-MAY-2018,594,INE759V01019
1702,TNPETRO,EQ,51.05,51.5,50.5,50.75,50.6,50.6,34389,1750334.2,08-MAY-2018,289,INE148A01019
1703,TNPL,EQ,355.05,355.05,344.0,344.7,344.8,353.9,42620,14850481.0,08-MAY-2018,2008,INE107A01015
1704,TNTELE,BE,2.1,2.1,2.0,2.0,2.0,2.1,2573,5146.3,08-MAY-2018,11,INE141D01018
1705,TOKYOPLAST,EQ,86.65,88.0,84.5,84.9,84.5,86.1,4788,410853.5,08-MAY-2018,112,INE932C01012
1706,TORNTPHARM,EQ,1384.95,1394.55,1354.45,1357.45,1357.75,1384.9,167990,230557465.35,08-MAY-2018,14185,INE685A01028
1707,TORNTPOWER,EQ,240.65,243.9,238.35,242.6,242.0,241.1,710613,171813273.5,08-MAY-2018,7522,INE813H01021
1708,TOTAL,SM,41.1,41.1,40.0,41.0,41.0,43.0,12000,489300.0,08-MAY-2018,4,INE336X01012
1709,TPLPLASTEH,EQ,335.7,341.45,325.9,327.3,328.0,329.25,4540,1501086.4,08-MAY-2018,262,INE413G01014
1710,TREEHOUSE,EQ,8.6,9.2,8.6,8.8,8.7,8.9,19328,171631.6,08-MAY-2018,96,INE040M01013
1711,TRENT,EQ,342.95,344.3,335.0,337.0,336.05,341.7,25805,8718721.45,08-MAY-2018,849,INE849A01020
1712,TRF,EQ,231.0,231.65,224.1,224.85,225.0,230.65,12115,2753830.95,08-MAY-2018,351,INE391D01019
1713,TRIDENT,EQ,66.0,66.0,63.4,63.9,63.8,68.5,1037629,66977637.4,08-MAY-2018,7290,INE064C01014
1714,TRIGYN,EQ,144.95,146.75,142.5,143.2,143.8,144.15,36654,5278220.15,08-MAY-2018,930,INE948A01012
1715,TRIL,EQ,27.95,28.3,27.4,27.5,27.5,27.95,91165,2528698.85,08-MAY-2018,366,INE763I01026
1716,TRITURBINE,EQ,102.85,104.0,99.0,101.05,102.0,102.1,36741,3704096.45,08-MAY-2018,898,INE152M01016
1717,TRIVENI,EQ,39.75,39.85,38.15,38.7,38.75,39.8,231097,9021661.4,08-MAY-2018,2211,INE256C01024
1718,TTKHLTCARE,EQ,1050.0,1052.8,1029.0,1034.2,1030.0,1045.3,1275,1321695.4,08-MAY-2018,203,INE910C01018
1719,TTKPRESTIG,EQ,6203.9,6338.95,6180.0,6284.95,6275.3,6203.85,10225,64015641.7,08-MAY-2018,4988,INE690A01010
1720,TTL,EQ,87.65,91.0,87.5,88.95,90.75,87.95,8213,733459.3,08-MAY-2018,199,INE592B01016
1721,TTML,EQ,5.6,5.65,5.5,5.5,5.5,5.6,598121,3321654.85,08-MAY-2018,480,INE517B01013
1722,TULSI,BE,1.65,1.65,1.65,1.65,1.65,1.7,206,339.9,08-MAY-2018,2,INE474I01012
1723,TV18BRDCST,EQ,62.0,62.5,60.6,61.05,61.1,62.0,2176852,133585999.25,08-MAY-2018,5420,INE886H01027
1724,TVSELECT,BE,479.9,487.6,451.0,455.3,454.05,473.0,53514,24854326.95,08-MAY-2018,1214,INE236G01019
1725,TVSMOTOR,EQ,629.0,638.65,621.8,625.8,627.0,627.7,983685,619337095.55,08-MAY-2018,25753,INE494B01023
1726,TVSSRICHAK,EQ,3560.0,3585.55,3409.95,3449.35,3455.8,3567.65,3798,13170199.15,08-MAY-2018,1095,INE421C01016
1727,TVTODAY,EQ,450.25,462.0,448.1,456.6,457.9,451.5,74080,33715034.2,08-MAY-2018,3296,INE038F01029
1728,TVVISION,EQ,12.7,12.7,11.55,11.9,12.0,12.2,127941,1515284.0,08-MAY-2018,299,INE871L01013
1729,TWL,EQ,115.1,116.5,111.55,112.35,112.55,115.1,263550,29839887.0,08-MAY-2018,3824,INE615H01020
1730,UBL,EQ,1132.0,1144.4,1120.15,1129.55,1130.0,1130.55,232824,263490055.3,08-MAY-2018,10578,INE686F01025
1731,UCALFUEL,EQ,254.85,255.9,251.95,253.0,252.8,253.0,20403,5166565.2,08-MAY-2018,682,INE139B01016
1732,UCOBANK,EQ,19.1,19.5,18.9,19.0,18.9,19.2,713832,13666424.65,08-MAY-2018,2444,INE691A01018
1733,UFLEX,EQ,323.9,334.9,323.15,328.5,328.0,323.4,169993,56099530.2,08-MAY-2018,3688,INE516A01017
1734,UFO,EQ,381.4,385.05,378.95,380.45,380.2,380.45,6389,2439008.9,08-MAY-2018,255,INE527H01019
1735,UGARSUGAR,EQ,15.95,15.95,14.55,15.0,14.9,15.6,112696,1710312.6,08-MAY-2018,276,INE071E01023
1736,UJAAS,EQ,16.6,17.25,16.6,16.85,16.8,16.7,191751,3246895.75,08-MAY-2018,577,INE899L01022
1737,UJJIVAN,EQ,397.8,407.7,392.25,403.85,402.5,395.6,2227277,897750621.85,08-MAY-2018,32455,INE334L01012
1738,ULTRACEMCO,EQ,4046.2,4076.75,4033.0,4064.1,4061.1,4033.4,202627,822907641.85,08-MAY-2018,14307,INE481G01011
1739,UMANGDAIRY,EQ,92.95,92.95,90.25,90.35,90.25,92.2,28822,2624573.8,08-MAY-2018,316,INE864B01027
1740,UMESLTD,EQ,1.05,1.05,1.05,1.05,1.05,1.1,720,756.0,08-MAY-2018,3,INE240C01028
1741,UNICHEMLAB,EQ,286.2,287.4,280.0,283.55,282.6,278.65,108992,30806296.8,08-MAY-2018,3242,INE351A01035
1742,UNIENTER,EQ,84.3,87.25,80.75,81.5,80.75,82.1,41446,3505360.05,08-MAY-2018,2017,INE037A01022
1743,UNIONBANK,EQ,93.45,96.0,91.35,94.0,93.65,92.75,8558407,801669907.45,08-MAY-2018,27686,INE692A01016
1744,UNIPLY,EQ,450.35,450.35,440.0,442.2,442.0,447.25,32582,14470779.55,08-MAY-2018,765,INE950G01015
1745,UNITECH,EQ,5.55,5.55,5.3,5.3,5.35,5.55,14942896,80951765.35,08-MAY-2018,10507,INE694A01020
1746,UNITEDBNK,EQ,12.55,12.75,12.5,12.6,12.6,12.65,461033,5817875.55,08-MAY-2018,649,INE695A01019
1747,UNITEDTEA,EQ,330.0,335.25,330.0,330.05,330.0,333.3,214,70644.75,08-MAY-2018,18,INE458F01011
1748,UNITY,EQ,3.2,3.4,3.2,3.4,3.4,3.25,37260,124448.75,08-MAY-2018,66,INE466H01028
1749,UNIVASTU,SM,80.0,80.0,80.0,80.0,80.0,78.9,3000,240000.0,08-MAY-2018,1,INE562X01013
1750,UNIVCABLES,EQ,154.1,158.15,152.6,154.05,155.75,154.6,37116,5733687.45,08-MAY-2018,840,INE279A01012
1751,UPL,EQ,720.0,726.0,718.5,721.5,721.5,717.4,1029189,743018024.3,08-MAY-2018,32168,INE628A01036
1752,URAVI,SM,102.5,106.5,102.5,106.5,106.5,102.5,9600,998400.0,08-MAY-2018,4,INE568Z01015
1753,URJA,EQ,4.2,4.4,4.2,4.2,4.2,4.4,376554,1582291.3,08-MAY-2018,770,INE550C01020
1754,USHAMART,EQ,23.75,24.15,23.35,23.5,23.5,23.4,271664,6453719.5,08-MAY-2018,605,INE228A01035
1755,USHERAGRO,EQ,3.3,3.45,3.2,3.2,3.2,3.35,69216,223196.6,08-MAY-2018,75,INE235G01011
1756,UTINEXT50,EQ,302.0,302.0,293.7,297.25,297.25,301.9,971,288143.7,08-MAY-2018,27,INF789FC1N82
1757,UTINIFTETF,EQ,1112.65,1112.65,1102.9,1104.12,1104.5,1105.0,855,944051.95,08-MAY-2018,7,INF789FB1X41
1758,UTISENSETF,EQ,365.0,366.9,365.0,366.0,365.1,363.0,4,1462.0,08-MAY-2018,3,INF789FB1X58
1759,UTTAMSTL,EQ,14.1,14.3,13.8,14.0,13.95,14.1,372718,5250046.1,08-MAY-2018,324,INE699A01011
1760,UTTAMSUGAR,EQ,87.25,87.9,84.2,84.85,84.6,86.7,10646,913257.4,08-MAY-2018,254,INE786F01031
1761,UVSL,BE,0.15,0.2,0.15,0.2,0.2,0.15,1543958,284612.8,08-MAY-2018,160,INE292A01023
1762,V2RETAIL,EQ,421.3,432.5,418.2,428.3,431.0,420.9,73446,31299407.1,08-MAY-2018,1633,INE945H01013
1763,VADILALIND,EQ,865.0,879.9,855.0,859.25,859.0,861.25,16828,14573367.6,08-MAY-2018,1070,INE694D01016
1764,VAIBHAVGBL,EQ,726.0,726.0,709.0,711.75,709.2,711.65,2112,1510257.35,08-MAY-2018,239,INE884A01019
1765,VAKRANGEE,BE,77.45,77.45,77.45,77.45,77.45,81.5,152515,11812286.75,08-MAY-2018,1871,INE051B01021
1766,VARDHACRLC,EQ,48.85,49.5,47.65,48.55,48.35,48.85,19341,937627.6,08-MAY-2018,146,INE116G01013
1767,VARDMNPOLY,EQ,19.4,21.8,18.0,20.8,20.9,18.8,219788,4572031.95,08-MAY-2018,1189,INE835A01011
1768,VASA,SM,48.0,49.5,48.0,48.15,48.15,51.0,12000,582600.0,08-MAY-2018,3,INE068Z01016
1769,VASCONEQ,EQ,32.95,32.95,32.15,32.2,32.15,32.7,222362,7229440.95,08-MAY-2018,1124,INE893I01013
1770,VASWANI,EQ,14.05,14.6,14.0,14.15,14.25,14.15,34765,494388.65,08-MAY-2018,84,INE590L01019
1771,VBL,EQ,708.0,710.0,692.35,695.8,697.0,707.3,47239,33097534.3,08-MAY-2018,3881,INE200M01013
1772,VEDL,EQ,286.4,287.45,281.6,282.9,282.55,285.45,7858792,2231408084.7,08-MAY-2018,87586,INE205A01025
1773,VEDL,P1,10.05,10.1,10.05,10.05,10.05,10.05,24748,248737.0,08-MAY-2018,30,INE205A04011
1774,VENKEYS,EQ,3574.0,3748.0,3541.0,3634.65,3641.1,3569.85,187482,686843750.55,08-MAY-2018,19497,INE398A01010
1775,VENUSREM,EQ,68.05,68.55,67.15,67.55,67.6,68.0,24783,1675537.55,08-MAY-2018,348,INE411B01019
1776,VERA,SM,44.25,44.25,44.25,44.25,44.25,42.5,3000,132750.0,08-MAY-2018,1,INE709Z01015
1777,VERTOZ,SM,250.0,250.0,243.75,243.75,243.75,255.0,7200,1769460.0,08-MAY-2018,6,INE188Y01015
1778,VESUVIUS,EQ,1349.35,1355.9,1280.0,1329.0,1350.0,1343.55,13225,17540521.8,08-MAY-2018,800,INE386A01015
1779,VETO,EQ,238.0,242.4,230.0,232.05,230.95,235.9,162779,38181118.0,08-MAY-2018,2147,INE918N01018
1780,VGUARD,EQ,240.65,246.0,240.45,242.1,242.25,240.25,1714095,418512904.4,08-MAY-2018,15349,INE951I01027
1781,VHL,EQ,3985.0,3985.0,3906.5,3948.45,3925.0,3921.75,201,791946.25,08-MAY-2018,55,INE701A01023
1782,VICEROY,EQ,13.05,13.1,12.8,12.85,12.9,13.05,56094,723786.7,08-MAY-2018,220,INE048C01017
1783,VIDEOIND,EQ,10.8,11.25,10.65,10.85,10.9,11.15,1051912,11474867.25,08-MAY-2018,2192,INE703A01011
1784,VIDHIING,EQ,92.0,93.25,90.45,91.0,90.85,93.15,50869,4669752.35,08-MAY-2018,560,INE632C01026
1785,VIJAYABANK,EQ,61.9,62.7,60.8,61.3,61.2,61.15,3322429,205074441.2,08-MAY-2018,13335,INE705A01016
1786,VIJIFIN,EQ,4.5,4.5,4.5,4.5,4.5,4.3,19168,86256.0,08-MAY-2018,23,INE159N01027
1787,VIJSHAN,EQ,14.95,15.05,14.25,14.65,14.5,14.55,51469,761304.85,08-MAY-2018,193,INE806F01011
1788,VIKASECO,EQ,32.8,33.4,32.15,32.35,32.35,32.55,645223,21156902.65,08-MAY-2018,2342,INE806A01020
1789,VIMALOIL,BE,8.75,8.75,8.75,8.75,8.75,9.2,3,26.25,08-MAY-2018,1,INE067D01015
1790,VIMTALABS,EQ,226.3,231.0,226.0,227.8,227.05,225.45,10508,2388108.45,08-MAY-2018,453,INE579C01029
1791,VINATIORGA,EQ,896.2,909.85,881.3,907.55,905.1,900.5,9787,8841769.4,08-MAY-2018,607,INE410B01029
1792,VINDHYATEL,EQ,1159.95,1180.0,1128.25,1170.85,1179.8,1141.2,15715,18091870.6,08-MAY-2018,1228,INE707A01012
1793,VINYLINDIA,EQ,126.5,131.45,126.1,127.3,127.4,125.75,71735,9222146.45,08-MAY-2018,895,INE250B01029
1794,VIPCLOTHNG,EQ,66.9,68.95,66.55,67.9,68.3,66.95,67896,4608912.9,08-MAY-2018,610,INE450G01024
1795,VIPIND,EQ,405.0,424.0,405.0,420.0,419.95,403.4,926822,388256360.6,08-MAY-2018,29323,INE054A01027
1796,VIPULLTD,EQ,55.35,55.85,53.35,55.0,55.0,54.75,5835,317754.25,08-MAY-2018,81,INE946H01037
1797,VISAKAIND,EQ,750.0,775.0,743.25,748.85,751.5,747.25,79317,60210610.6,08-MAY-2018,2982,INE392A01013
1798,VISASTEEL,EQ,12.5,13.1,12.5,12.65,12.8,12.65,26218,334381.15,08-MAY-2018,60,INE286H01012
1799,VISESHINFO,BE,0.1,0.15,0.1,0.1,0.1,0.15,1204786,142252.75,08-MAY-2018,134,INE861A01058
1800,VISHNU,EQ,277.95,280.0,269.0,270.4,270.0,277.7,5518,1511474.05,08-MAY-2018,143,INE270I01014
1801,VIVIDHA,EQ,1.0,1.0,0.95,0.95,1.0,0.95,441510,429524.2,08-MAY-2018,99,INE370E01029
1802,VIVIMEDLAB,EQ,70.3,70.75,69.5,69.7,69.6,70.4,147542,10343071.8,08-MAY-2018,2071,INE526G01021
1803,VLSFINANCE,EQ,74.95,74.95,72.8,73.4,73.35,74.45,27745,2039009.45,08-MAY-2018,402,INE709A01018
1804,VMART,EQ,2080.0,2175.0,2060.2,2135.35,2130.0,2052.25,19922,42448675.95,08-MAY-2018,3760,INE665J01013
1805,VOLTAMP,EQ,1180.85,1205.0,1177.5,1187.85,1188.5,1173.3,9845,11716308.45,08-MAY-2018,607,INE540H01012
1806,VOLTAS,EQ,626.0,632.05,618.3,620.2,621.2,627.55,1364773,852208712.3,08-MAY-2018,23188,INE226A01021
1807,VRLLOG,EQ,413.75,416.9,405.1,409.2,408.7,413.4,32275,13231430.9,08-MAY-2018,2028,INE366I01010
1808,VSCL,SM,78.95,83.0,78.95,81.85,82.5,75.95,30000,2428050.0,08-MAY-2018,10,INE551Q01028
1809,VSSL,EQ,140.0,141.0,136.0,137.15,137.35,137.9,25356,3523572.05,08-MAY-2018,390,INE050M01012
1810,VSTIND,EQ,3099.95,3100.0,3055.55,3060.0,3057.0,3087.55,568,1747230.6,08-MAY-2018,82,INE710A01016
1811,VSTTILLERS,EQ,3000.0,3000.0,2951.0,2961.5,2951.0,3000.45,1439,4271018.4,08-MAY-2018,317,INE764D01017
